"","id","true value","MSM U included","MSM U excluded","SF method","BSA: time varying","BSA: time fixed"
"473",473,-10.272869889757,-9.64949141201947,-11.1069828270661,-10.5640186049736,-10.0980951551148,-10.2832426663944
"474",474,-10.2586467566557,-9.93989476150581,-11.5561690325338,-10.6643266552746,-10.4544611291642,-11.1240789706388
"475",475,-10.2702857675168,-8.95254740371219,-10.2795342426498,-9.55006109300525,-9.80125742248869,-10.2057682470026
"476",476,-10.2613100617833,-9.38956857514624,-10.6516195534818,-9.85398366189924,-10.2090018249484,-10.0176314730296
"477",477,-10.2664264962994,-10.6802990251282,-11.9807884413176,-11.1380812016125,-9.85971340202083,-10.3025564543478
"478",478,-10.2703520767094,-10.6139637858437,-12.1839487836972,-11.054924431213,-7.82301847247612,-9.87036086789505
"479",479,-10.2699640494986,-9.74057360076463,-10.6227314407525,-9.7261054640327,-10.2954886229706,-10.7755414755659
"480",480,-10.271161241122,-10.8276635591982,-11.5900517560203,-10.6918529383093,-9.8418000460468,-11.2731470240894
"481",481,-10.2718306093366,-9.59357770757483,-10.6527278061356,-9.72844298133627,-7.50731568924043,-7.96858508740252
"482",482,-10.275088807294,-10.6825178264177,-11.6775644593257,-10.8108428909303,-10.4114340975215,-11.5289644073497
"483",483,-10.273435868102,-9.11839990771497,-10.8805069843616,-9.85943966588366,-8.75019184018944,-8.72440397689345
"484",484,-10.2669363561538,-11.2965724380311,-12.1210062651279,-11.1387109922615,-9.77396009199516,-11.1345896108655
"485",485,-10.2662990321748,-10.5784354888634,-11.4014522692989,-10.5583345365273,-7.64631446857084,-8.36330530444563
"486",486,-10.265710080574,-10.7925292082875,-11.9777723401217,-11.1202324624058,-8.05857887219068,-9.76200509959449
"487",487,-10.2668972727143,-9.883958555493,-10.8468217309737,-10.1058569779641,-9.32539426940959,-10.3215019381743
"488",488,-10.2733594738693,-10.9813979891638,-11.7033655802894,-10.756638745286,-10.2688155882513,-11.3132246316362
"489",489,-10.276686837175,-9.69028955113269,-10.3213754140405,-9.69401813947636,-8.38801333945562,-9.1374304390715
"490",490,-10.264068498731,-9.17378843307538,-11.1482690407128,-10.3316506341607,-10.3293082735882,-10.8497142399239
"491",491,-10.2594753436012,-11.3082791865249,-11.601749959622,-10.4400274788307,-9.95259212025244,-10.9203278425086
"492",492,-10.2625691792035,-10.0266915072088,-11.1239535382548,-10.337127567056,-9.07157481802796,-10.6418169245197
"493",493,-10.2680642232365,-10.6047755576693,-11.8772623362655,-11.0347255510951,-9.7113505024247,-9.86578515505336
"494",494,-10.269945918328,-9.75753139210784,-10.854569682031,-10.0630228223878,-8.49753656074041,-9.46437963847368
"495",495,-10.2589820580652,-10.5510158399742,-11.6424998639129,-10.6163502117239,-7.86077712974403,-10.8203949135508
"496",496,-10.2760047485474,-10.3249512639238,-10.8763397492854,-10.2524624149735,-10.6904190902013,-10.6446894380702
"497",497,-10.2681955957854,-11.6520072664978,-13.0200718131042,-11.7439207352661,-10.0977995567347,-11.6454400039972
"498",498,-10.2806351257451,-10.2863606906847,-11.5867578006437,-10.7777416530741,-10.0671569467051,-10.5405914355372
"499",499,-10.2751132880071,-11.1011052136557,-11.4088380591196,-10.2684629918117,-7.7683093991825,-8.2876799857698
"500",500,-10.2675438101252,-11.0153281501837,-12.4463889677204,-11.279340164384,-9.82123446458171,-10.6242665497699
"501",501,-10.2726432293046,-11.4650294315658,-12.4488105504348,-11.2230493922848,-10.3662104346931,-11.4323575496416
"502",502,-10.2657919269374,-11.035276136882,-11.4203757319215,-10.4306584683599,-9.28408465724327,-10.5650080047512
"503",503,-10.259771434023,-9.89200926604331,-11.3234295732942,-10.706713409222,-10.4037041539174,-10.9273401022449
"504",504,-10.2717719294057,-9.84703080980507,-10.8244351940093,-10.0643969518768,-7.96170607798454,-9.52247598588672
"505",505,-10.2718877704241,-9.57249791666,-10.7009936510685,-10.1736425280172,-6.59522495555327,-8.08206663729722
"506",506,-10.2752137612898,-11.0254914557649,-12.0407048886659,-11.154461960004,-9.24769730051155,-10.670503739331
"507",507,-10.2744247177504,-9.91434680143687,-11.3286909295604,-10.4581096896267,-8.1974293477462,-10.0609647297487
"508",508,-10.2620475081766,-11.2396788673619,-11.8240086481151,-10.7059173373283,-10.483444218516,-10.9018515690593
"509",509,-10.2824961954912,-9.11027522137652,-10.2541682449754,-9.61141621273035,-8.5951435022904,-9.91698918059204
"510",510,-10.2726624322512,-11.3729508026048,-13.0091758426413,-11.8745038922956,-10.7496298922856,-11.890462727406
"511",511,-10.2802615755229,-10.0699295411623,-11.5074240984057,-10.6678438693234,-10.4220658493285,-11.1754996988867
"512",512,-10.2532821934963,-10.8068269832135,-12.030488581685,-10.8703761713733,-10.5377138082523,-11.0306942375206
"513",513,-10.2594247308173,-11.1237216310093,-11.9515864508797,-10.9332078549982,-9.17365331189325,-9.51348869081889
"514",514,-10.2696851603318,-10.2890353830115,-11.51458672151,-10.6510245843912,-8.20587739738959,-8.62862815082945
"515",515,-10.2650930657428,-10.9689018111441,-11.4838970272295,-10.4905130891423,-10.2838117881879,-9.78514743919336
"516",516,-10.2675204411768,-10.4783692352474,-11.7826921196361,-10.9757268189758,-9.22979765119069,-11.0572569069846
"517",517,-10.2715204710488,-10.0004931753976,-11.1489151509812,-10.4330898557536,-9.48766640816045,-10.6702553456953
"518",518,-10.2733212229019,-10.9513585834763,-12.7790000918602,-11.7445646426266,-10.004155188181,-11.5643121519027
"519",519,-10.2768036294731,-9.99401299607271,-11.0353831855043,-10.2644273951183,-8.91149520831909,-10.1568685814088
"520",520,-10.2760292966851,-10.0039209255779,-11.5683923056506,-10.716803143424,-10.9213742393139,-11.7580418291899
"521",521,-10.2651581726878,-11.2385158593736,-12.1853480597619,-11.2928458862785,-10.3347362678034,-11.1916356748075
"522",522,-10.2890926715424,-9.56206272611241,-11.4356042276276,-10.4264063578813,-9.36353388637712,-8.9516644908426
"523",523,-10.2625665024104,-10.2971871541869,-11.1729176904863,-10.3032365718096,-9.94072337780693,-10.2593149746403
"524",524,-10.2633679907098,-11.3462736827559,-12.143650571515,-11.0110346060208,-8.6636195963733,-10.513969731424
"525",525,-10.2825305562577,-10.7581330425889,-11.6675889770216,-10.6983939540378,-10.0385395824244,-10.5478888086412
"526",526,-10.2745352806578,-8.94940256504619,-10.2172569509352,-9.69687905408681,-8.98682509468842,-8.8035684771627
"527",527,-10.2724522304744,-10.6199009828809,-11.5802071101099,-10.6705838697998,-9.73270399414578,-9.98703946529
"528",528,-10.2658346474271,-10.7992520385335,-11.6986615187317,-10.5922829654826,-9.37008717881528,-10.2570058333533
"529",529,-10.2781354273055,-9.65936362250928,-11.079893975474,-10.4665022639104,-10.2727541367692,-10.9562107070065
"530",530,-10.2667876097247,-9.80127526385167,-10.7760761468214,-9.84548265735131,-10.5233906211202,-10.1205137040272
"531",531,-10.2784491181447,-10.7079200059006,-11.858627741644,-10.9659329299698,-10.0978644470377,-11.0113207450481
"532",532,-10.2709716102921,-11.5294344672008,-12.5101760347527,-11.657033397824,-8.67615765241303,-9.1282410061756
"533",533,-10.2751957112159,-9.68867294719327,-11.2401273162516,-10.2016567503809,-9.33490503898381,-11.0627625939893
"534",534,-10.2695625087852,-11.5173271543662,-12.5786354491609,-11.4824578446079,-10.8689351932743,-11.6753022685264
"535",535,-10.2746819075803,-9.74526591581896,-11.2455001909041,-10.5779495922665,-9.66656145906962,-10.6363545096375
"536",536,-10.2798286669186,-9.86069384453209,-11.8104309879741,-11.0742965348414,-10.1468368748741,-10.7167702710524
"537",537,-10.2554428367701,-10.3786370858528,-11.2456963856068,-10.4323245160394,-10.0190441842459,-11.0663105843456
"538",538,-10.2716817842946,-9.11009062487058,-11.1640904176207,-10.3320661085032,-9.90116962137074,-10.543126477378
"539",539,-10.2695390406176,-10.3141055353416,-11.5729405100164,-10.4880824145293,-10.3232286706664,-11.024563156671
"540",540,-10.2629101791923,-11.0858807147244,-12.0145135775567,-11.2732808972277,-9.86923193941338,-11.2941375604027
"541",541,-10.2518432829458,-10.5499606039885,-11.2951666476522,-10.5693170546139,-9.86136431826599,-10.0813678108307
"542",542,-10.2672320502199,-10.6457456173898,-11.9125197458238,-10.774857255896,-10.1522074897302,-10.9088128526379
"543",543,-10.2673936119836,-10.0685960815201,-10.7252222627239,-9.88334452299194,-9.93749411696235,-10.0073065659964
"544",544,-10.271391489904,-10.2339821013898,-11.6685217551562,-10.799531598476,-8.70973184668786,-10.3333476197477
"545",545,-10.2585299949873,-11.3905015632969,-12.0547373029227,-11.173662341843,-10.461697702372,-11.6557781546016
"546",546,-10.2705766479197,-9.76482334052922,-10.5221293686026,-9.88335079389318,-9.30197905082696,-9.52987566412989
"547",547,-10.2654222068105,-10.1192071053407,-11.1046654672335,-10.4638616028222,-9.59815617120021,-10.8334097592939
"548",548,-10.2569454104587,-11.5316550699615,-12.4703901547386,-11.4270647253221,-8.56562377578404,-9.88313388917812
"549",549,-10.2628660922954,-9.51372083939983,-12.0942372769578,-11.1831839303273,-10.7277903974308,-10.3673372811743
"550",550,-10.2537764224783,-9.45707619534199,-10.6808275419938,-10.0664310408616,-10.228318185171,-10.2800024629176
"551",551,-10.2706332808955,-10.5454612408562,-11.4350670992053,-10.8482680396726,-10.5273824708367,-10.1451399166465
"552",552,-10.2796355220806,-10.5510581375661,-12.0792683684398,-11.0787255506415,-10.5732706626076,-11.7317437213829
"553",553,-10.2649507138468,-10.6743760896646,-12.1953603600159,-11.2121805584059,-10.3977160658388,-10.8086148796996
"554",554,-10.2549588313805,-10.43142324298,-10.8787482261327,-10.0404339399021,-10.0854182378555,-10.9661294536967
"555",555,-10.2636517023436,-10.2583361094946,-11.4862087974915,-10.4345665920721,-9.49303537831363,-11.2438453240229
"556",556,-10.2713566512623,-10.8103286154422,-11.6863399065291,-10.6501370928117,-10.0629857700728,-10.7764239246242
"557",557,-10.2754489079049,-10.9195983212521,-12.4120213148454,-11.3555657537165,-11.0305693509145,-11.7019495554233
"558",558,-10.2584822204111,-11.3787210467593,-12.3725838241578,-11.2252824935045,-10.8648376547189,-11.71970876388
"559",559,-10.2772987623931,-10.9174289818476,-11.4792513979814,-10.7957031405357,-10.0114303079338,-10.8010920762264
"560",560,-10.274642759065,-10.3446027860643,-11.2282285231274,-10.0680230773529,-9.99459446276404,-10.7155861978456
"561",561,-10.2652037089671,-9.14950557285755,-10.496220123035,-9.84227591818392,-8.74127814916169,-10.281220958877
"562",562,-10.2662990782079,-9.38805629826592,-11.0425174557866,-10.2539797184417,-9.08463547134059,-10.1507771338005
"563",563,-10.2701120553433,-9.7129464326351,-11.4075238315155,-10.6231330090961,-9.53733128339576,-9.42308715446737
"564",564,-10.2654898606435,-9.67761551656661,-10.7668597534611,-9.9920847090938,-10.0500857215359,-10.5796575086288
"565",565,-10.2723059419061,-9.478040858762,-11.4025289560013,-10.509590683157,-10.7420372061081,-11.0732890043683
"566",566,-10.2723634697028,-10.7730348083753,-11.7496809660028,-10.960141194981,-9.79175322073048,-10.3429917119699
"567",567,-10.2730077925492,-9.93790774164859,-10.8157506895312,-9.88895690920456,-7.43677651275285,-9.12659267263044
"568",568,-10.2641410714849,-9.66194374081621,-11.108727683082,-10.1563714042981,-10.1606926344544,-11.1491045900759
"569",569,-10.2751306305654,-10.4816136817701,-11.2476062598005,-10.3752151858425,-9.57630628463707,-10.4563240059357
"570",570,-10.2618710493486,-10.5821198695047,-12.3294367805647,-11.3192800556391,-11.1276204206388,-11.3341199724373
"571",571,-10.2690513376902,-9.81361122892746,-11.3783031890171,-10.4122953738537,-10.8350099196835,-11.0542216149106
"572",572,-10.2673768734562,-11.2745593262517,-12.6673284288387,-11.5242965501374,-10.1885329069842,-11.3569796706619
"573",573,-10.259946043134,-10.3959156003663,-11.6697225329303,-10.8559612545294,-11.1068916041026,-11.3020718877664
"574",574,-10.2679790433814,-11.5098544561915,-12.6185413026447,-11.5708489443961,-10.4132453311288,-10.646832247406
"575",575,-10.271688225426,-11.538314977356,-12.3158572175991,-11.3651416369089,-10.1302594054486,-11.178942469199
"576",576,-10.2735467843001,-10.57730681999,-12.1348000919042,-11.3017389510561,-9.25956765177752,-9.09655945518615
"577",577,-10.2735112182773,-10.5382783950469,-11.163299725495,-10.3136129915555,-10.3979447984778,-10.7316788490851
"578",578,-10.2671924208105,-11.0521083149722,-11.8636848730039,-10.909169671817,-11.0876431571917,-11.804312396441
"579",579,-10.2710714126924,-10.6788822639503,-12.0950950446527,-11.1520808539573,-11.247897792795,-11.7206688684005
"580",580,-10.2652424431162,-9.92526914410673,-11.1635338373026,-10.2900309957639,-9.31210337463881,-10.4346466000831
"581",581,-10.2785380320713,-10.0361060936811,-10.5823493995577,-10.0130117172358,-9.20347800738649,-9.8482618800206
"582",582,-10.2745785964888,-11.0636081164732,-12.3889707733323,-11.5329918842875,-10.9518025670894,-11.9247428608251
"583",583,-10.2824365128701,-10.7372431102591,-11.5371934557845,-10.6234486640589,-8.47707005236025,-9.61574095313741
"584",584,-10.2770296536221,-8.87707170752559,-10.6296000376181,-9.97032159764739,-9.49361048881654,-10.0410737649997
"585",585,-10.2681373272794,-9.54564947946006,-10.8029639738967,-10.0707909191703,-8.46846785129073,-9.76661053450022
"586",586,-10.2597662717604,-11.0649215710023,-12.9157058217651,-11.6984036264855,-11.3718159217278,-12.1371774945194
"587",587,-10.2752851234308,-10.3116530909591,-12.2432250529328,-11.3214250828947,-9.20634461840416,-11.2352537152766
"588",588,-10.281295333918,-10.4199973938464,-11.4973011253112,-10.7632758636783,-10.6613026679276,-10.9213195280393
"589",589,-10.2766360968103,-11.0924778455776,-12.3358619031801,-11.3126818857972,-11.2754818986009,-11.9074471704138
"590",590,-10.2668624924645,-10.18449241384,-11.5942333986403,-10.7168854451482,-10.4060150330577,-11.0746126243448
"591",591,-10.26546884061,-10.5221554173021,-11.3169372488414,-10.356344416173,-9.26039112695818,-10.618397551785
"592",592,-10.2731784227937,-10.2314662716584,-11.4944328057469,-10.6563117375378,-10.85238470072,-11.1757789367641
"593",593,-10.2749305445014,-9.45250140393746,-11.5959426390045,-10.6320376490333,-10.3808768733403,-11.2497319323891
"594",594,-10.2729983593196,-10.3421559151963,-11.3476545549683,-10.5118515926944,-9.54755990750472,-10.7543020313254
"595",595,-10.2796369334381,-10.5436072925536,-11.5776417386606,-10.7474347928658,-10.0693328356491,-11.2286140921702
"596",596,-10.2658915543409,-11.2019509395221,-12.2116081849626,-11.150637661865,-9.01147506505124,-10.8157481049343
"597",597,-10.2740245211055,-9.94185296151447,-11.6152831458475,-10.8148688826716,-9.40207749284522,-10.9128590092202
"598",598,-10.2734593644935,-10.60764218501,-11.512310920562,-10.5662336031905,-9.44461918798463,-10.9847278251189
"599",599,-10.2773747497931,-10.6420871160782,-11.8858977436849,-10.9434809839914,-9.12531508160869,-9.63041226546998
"600",600,-10.2726732642293,-10.6555551161276,-11.686395287261,-10.8019246121913,-10.088691266261,-11.0160706144749
"601",601,-10.2728239323107,-10.2779668061519,-11.2773988717161,-10.4115620654255,-8.35609072137879,-10.1319499169086
"602",602,-10.2753713586072,-10.8903654012369,-11.8493759965546,-10.9170962696292,-9.96065390487518,-11.0460283664306
"603",603,-10.2692931570218,-10.5990178233203,-11.5576046998655,-10.618738550221,-9.73934818526023,-10.6881111507071
"604",604,-10.2723367993217,-10.2158848013318,-11.150966104355,-10.4479364225887,-10.3490290089369,-10.2001389726035
"605",605,-10.267015626482,-9.77135817167194,-11.0187105346373,-10.1744731471416,-9.86745717816045,-10.6887748655765
"606",606,-10.2735423165848,-9.88987080997773,-11.7118301871095,-10.5995110340869,-10.8534983612892,-11.5947602159854
"607",607,-10.2778560773237,-10.4279614428066,-11.4098945089764,-10.5337008384121,-10.2127362411607,-10.8451663769463
"608",608,-10.2820945686725,-10.2819428557898,-10.9754677193198,-10.2075824626501,-9.93602376989215,-10.3196854600424
"609",609,-10.2716878841352,-10.4302943464193,-11.6504777118754,-10.6217788181629,-10.4827095002647,-10.973754861865
"610",610,-10.2674836611877,-11.620201332422,-12.700526693999,-11.4961376517408,-9.8995352080067,-10.7754548493326
"611",611,-10.2721412254896,-10.701270482262,-11.9157746740994,-10.9157690032943,-9.29546633404988,-11.1186224616973
"612",612,-10.2603088706639,-10.2446364135076,-10.7222016606762,-10.1307424793703,-7.06976871952312,-8.89282456655433
"613",613,-10.2695840452991,-10.6085427024987,-11.4539960876275,-10.5663135879239,-9.5049726436325,-10.539361179273
"614",614,-10.2610500670352,-10.708187169009,-11.7327425826747,-10.8077795506233,-9.91781996271665,-11.2292709506592
"615",615,-10.2725925819506,-11.5233947149279,-12.3926785813205,-11.4107638965248,-7.62399853446425,-9.37740058819506
"616",616,-10.277109099269,-10.0224309315533,-10.6989046652229,-10.1050270436975,-9.61348690472167,-10.5456933510234
"617",617,-10.2514936425019,-11.6227164447839,-11.9327551674585,-11.1540727721628,-10.1668118654581,-11.5602924965108
"618",618,-10.2688058637493,-9.51424036263592,-11.5009777808588,-10.6835868818907,-10.1411100632533,-11.2258296917076
"619",619,-10.254791676878,-9.19694736632038,-11.3629010393903,-10.4922182688398,-9.68680604100742,-11.3259993413061
"620",620,-10.2681396160777,-9.92200105279978,-11.3163914646094,-10.5435961539092,-10.4416491895412,-10.898317642169
"621",621,-10.2855042133566,-9.76001440068558,-10.9071423522258,-10.1856259335408,-9.83979486176169,-10.2809999848053
"622",622,-10.2777977075355,-10.9545830272864,-11.3193129527835,-10.5359366930325,-8.95410771492299,-10.94474119429
"623",623,-10.2825020613052,-9.99346105114573,-10.7670779497775,-10.1501858466974,-9.05642191827503,-9.80735354160603
"624",624,-10.2793024654056,-10.0503906205079,-10.9630409892127,-10.5288769057071,-9.07042861494316,-9.32170586394647
"625",625,-10.2697170236346,-10.5139008220822,-11.6924121568598,-10.8256647418641,-8.63412023209918,-9.7988260035779
"626",626,-10.2519581344391,-9.76630910491674,-11.3971096418028,-10.5263281905155,-8.07180345081658,-9.37321362071518
"627",627,-10.2601453193425,-10.5352947321502,-11.9413276986868,-11.1594166688438,-10.7186039859959,-10.8750270793793
"628",628,-10.2688115890042,-10.8071982547568,-12.3454586764729,-11.3284854980069,-10.3682804584334,-10.8867794467454
"629",629,-10.2718414766448,-9.36768921797618,-10.0906325241221,-9.48925635008301,-10.1288071377855,-10.0903216044248
"630",630,-10.2603503731998,-11.1522167543862,-11.473880766418,-10.4235565153628,-9.64443803028116,-10.3991231269408
"631",631,-10.276604207617,-10.3474259911416,-11.6063494891001,-10.6826076034547,-9.15173142407474,-9.71231295471229
"632",632,-10.2648519252173,-10.0115155211854,-11.6406432052608,-10.7706451169,-10.0892303032365,-10.778526814993
"633",633,-10.2675642451171,-9.60680385817221,-10.8583853325757,-9.99436609833638,-9.36496698080748,-10.3703765546266
"634",634,-10.2725256771576,-10.0932136936302,-11.3643993131918,-10.6205423330207,-9.88450193831238,-11.1321262799367
"635",635,-10.2615340353572,-9.9040487243826,-10.9178870851824,-10.1556150505397,-8.47361469125279,-10.0426142748803
"636",636,-10.272273901547,-8.31389959892413,-11.3637990729568,-10.5477326693025,-10.9740455450571,-11.5727525604414
"637",637,-10.2611007992973,-10.6712370092818,-11.8342931967666,-10.896598494003,-9.40140506262132,-9.9852111344387
"638",638,-10.2765733362452,-10.7251210253823,-11.9583372915874,-11.1103797855249,-10.8348404241075,-11.1727775659363
"639",639,-10.2783096960429,-10.0782536327234,-11.1752472625344,-10.4054299319225,-10.3162791266494,-10.744055876346
"640",640,-10.2651171546996,-9.22167560203362,-10.7225523968493,-10.0043821081715,-8.99719214023107,-9.61778145550216
"641",641,-10.2713670386852,-10.5547919336099,-11.8762225915163,-10.8348430505776,-9.64386963304804,-10.5717361144482
"642",642,-10.2597557179935,-11.6233582209546,-12.786147502301,-11.4609438457666,-11.1674625541135,-11.9749253397499
"643",643,-10.2730513003053,-9.93660499731651,-11.2913043897396,-10.4386973570482,-10.5087464092134,-11.3618165804099
"644",644,-10.2650835920938,-10.8901094345271,-11.8360152027126,-10.9697830722418,-11.4989059096421,-11.7241031823364
"645",645,-10.2727234932956,-10.4404039941068,-11.8864979319236,-11.2841061318852,-10.3620871354406,-10.5179413751984
"646",646,-10.2675785482771,-10.2460404727627,-11.8846652070126,-10.9743915542513,-9.6926820805483,-11.3133998260474
"647",647,-10.2831639873127,-9.72241069684679,-11.6078817793835,-10.519193523192,-7.34760950043861,-8.1193823814388
"648",648,-10.2682584143662,-9.82508989621501,-10.6127353039398,-9.82987553133495,-9.72961641589186,-10.7706967947391
"649",649,-10.2790210961957,-10.0271646108313,-10.9076664406461,-9.96990051502598,-9.96351726085759,-10.3347569556665
"650",650,-10.2686138749546,-10.2588608884526,-10.9813158706961,-10.1899995180953,-9.37556975587388,-10.0421754852275
"651",651,-10.2751839960822,-11.2551225528016,-12.2255882113097,-11.1091849220803,-11.1591024426755,-11.6406813224584
"652",652,-10.2775133150875,-10.6740274126046,-11.6059520105094,-10.7116901974598,-10.0129343886559,-10.3703583936078
"653",653,-10.2729520736591,-10.315039568295,-11.750961240593,-10.5922957623143,-10.4094527120145,-11.1335210722088
"654",654,-10.271647034867,-10.570267484927,-12.2378296788476,-11.066503991923,-10.4603528048804,-11.6891630839748
"655",655,-10.2653648272778,-10.710682659385,-11.8515132832223,-10.7582018170421,-10.5298539113701,-11.495788943711
"656",656,-10.2749918666263,-11.5541391709163,-12.4230900160491,-11.3468572958851,-10.2760291832477,-11.0915425891408
"657",657,-10.2615084003692,-10.937398364605,-13.3670495580083,-11.8867751219199,-11.1200055795264,-12.1391254218882
"658",658,-10.2826502475954,-10.5475536269639,-11.4193931221719,-10.5958338756543,-8.40590326598697,-8.99995793192118
"659",659,-10.2674945580977,-10.0444280915234,-11.2975292766099,-10.510211214388,-9.73571155915968,-10.4842419607166
"660",660,-10.2659834375315,-10.5513020521711,-11.7233849460024,-10.8741467311628,-9.95308881294018,-10.9733445733038
"661",661,-10.2718238722075,-10.8295751530859,-11.9874566906267,-10.9740207321193,-10.4890696263775,-11.5406681113033
"662",662,-10.2697907947048,-9.866367748515,-10.8769111511842,-10.0032307260205,-9.13937175100567,-9.93897272180095
"663",663,-10.2736819388311,-8.80249945052168,-10.0625644074687,-9.36414774093808,-10.8589821008547,-10.4319571637762
"664",664,-10.2734227566474,-10.6812114309553,-11.5723179535378,-10.5095447510228,-8.98294340728655,-10.7175557168499
"665",665,-10.2731647806601,-9.70130599790332,-10.6511038740813,-9.74076068747395,-9.22073221049743,-10.2152668913591
"666",666,-10.2696322179501,-10.9157691479089,-12.2161084859372,-11.2850195860722,-9.19273502369058,-11.4577455880931
"667",667,-10.2595812667237,-10.3558939299641,-11.565490565372,-10.6731364451225,-10.5496590648045,-10.8575048606588
"668",668,-10.2732039647295,-9.92824080561219,-11.0181082116892,-10.4684667840483,-9.36144736542102,-10.6142127748993
"669",669,-10.2614725518523,-10.1923768343903,-11.4061686257333,-10.5420786793885,-9.85029064562092,-11.2013839450252
"670",670,-10.2703054932764,-9.60775474770958,-11.4084677394194,-10.5920129009249,-11.1335465396109,-11.3331593951079
"671",671,-10.2686578966533,-10.0794117721437,-11.4632888637494,-10.5027707590058,-9.45698294925034,-10.2851765096008
"672",672,-10.2650587708865,-9.56818223229342,-11.3037457317084,-10.3336226635369,-10.8954341611799,-10.944386205712
"673",673,-10.2776598227678,-10.1157176711233,-10.719018524955,-9.9036453339491,-9.00005331798133,-9.20108314061036
"674",674,-10.2682464441019,-10.6657548183214,-11.8210148013815,-10.9788794228278,-9.42167438735716,-9.49099321150766
"675",675,-10.2733805084628,-10.4728176569755,-11.2549461648508,-10.6181770257601,-10.1617930851557,-10.9559659127985
"676",676,-10.2661857753957,-9.71741518859561,-10.6174428350559,-9.71565005704388,-8.9368158891368,-9.52798374006965
"677",677,-10.2797425993005,-9.56312763974574,-11.0349534132945,-10.284022822905,-7.9500606458209,-9.18236232145253
"678",678,-10.2689834483079,-9.4855882152908,-10.5946229049596,-9.93864623078716,-5.93070386666276,-10.1981210238301
"679",679,-10.2738199462704,-10.5312019320994,-11.6205714180818,-10.761166147808,-10.140563452978,-11.2042366258909
"680",680,-10.2725014806677,-10.5580725275686,-11.1452816837376,-10.3716607286461,-9.14249138111378,-9.97124139950131
"681",681,-10.2599171420724,-9.84482404480046,-12.3120643879116,-11.4549101197773,-10.5988040593443,-11.5107452877406
"682",682,-10.2687050612049,-9.74983022002224,-10.9144407725059,-10.0506590039585,-9.95340302926975,-10.4276568365157
"683",683,-10.2773989805617,-11.0091002973719,-11.8069574032595,-10.7655899960526,-9.40125842138152,-10.0168846720503
"684",684,-10.2754947829772,-11.1251217779019,-12.1290852623512,-11.0371300234504,-8.52478361541873,-10.4726270045186
"685",685,-10.2653190735215,-10.1464067797001,-11.021809638041,-10.2432634212587,-8.40082434221945,-10.2880788902357
"686",686,-10.2725348546786,-10.5798198818591,-11.9156399782957,-10.8235695463243,-11.3088581568797,-11.2044073309499
"687",687,-10.2668056348601,-9.8229907068483,-10.9108669616018,-9.97004717412591,-10.2375996116322,-10.8986200825972
"688",688,-10.2681189863397,-10.5275179740472,-11.3606100772398,-10.4678063405778,-10.0593269008003,-11.1811923987334
"689",689,-10.2670822984908,-10.4217451463659,-11.2154913076072,-10.3597077396337,-10.4579788119338,-10.7885525832327
"690",690,-10.2684817361548,-11.0762798453293,-11.9241546434798,-10.8978189305363,-10.857352635172,-11.5644434052339
"691",691,-10.277144341551,-8.57310351730154,-10.0727687203651,-9.13205394219736,-9.86954712035144,-9.6475715898773
"692",692,-10.2748464561056,-10.6168553245608,-11.7166010574565,-10.6402269829453,-10.1072452201334,-10.8706645540465
"693",693,-10.2676804628835,-10.1822070761507,-11.4239534034136,-10.6718163193085,-9.53452353832279,-10.4782431660191
"694",694,-10.2753251661641,-9.67232806818737,-10.86516644973,-10.1707221946243,-9.41211054055691,-10.3228232701012
"695",695,-10.2693393373333,-10.9315406533891,-11.8544542043753,-10.7914667471027,-7.67599477643573,-9.66838901311038
"696",696,-10.2798030890942,-10.3427130903654,-11.6399324293574,-10.5416885689591,-9.2486105871326,-10.6783214691079
"697",697,-10.2652031779289,-9.55513231803232,-10.4785466354284,-9.97191041679532,-9.52071070730381,-9.66506729411696
"698",698,-10.2704091789914,-9.67945844788427,-10.7777681664212,-10.2809437447806,-8.29442993280071,-9.64912033773345
"699",699,-10.2760102981516,-10.4564507695657,-11.7887717942304,-10.6945486885061,-9.68284620627467,-9.5915337412601
"700",700,-10.2793430554439,-9.3688403572828,-10.6115455695136,-9.75003103295391,-8.68834504337292,-9.703231662241
"701",701,-10.2702149852681,-11.2508068819633,-12.4319863971147,-11.3590213096032,-8.50623209691798,-10.1086312019816
"702",702,-10.2650336068095,-9.17744767407651,-10.7638773099162,-10.2432963460962,-8.45881802949765,-9.69473550943722
"703",703,-10.2661845683302,-10.1891963308274,-11.0151316057504,-10.3955113581181,-8.41110987119653,-10.1870596075578
"704",704,-10.2647692860576,-10.7971455404502,-11.4902827393585,-10.7039109888402,-10.2165165240381,-10.991819333612
"705",705,-10.272095001934,-10.6640469342051,-11.2963746755232,-10.4507545768701,-10.2786297122643,-10.7427187765787
"706",706,-10.2640874494526,-10.751582475176,-11.9333116864156,-11.2509006048816,-10.6110053840285,-11.0821172276997
"707",707,-10.264621564715,-10.2058935240429,-11.3601060367225,-10.5914302366927,-7.99759394730398,-9.68767044889348
"708",708,-10.2684439369707,-9.5263025536972,-11.0387166237496,-10.0113541496139,-10.1380502035679,-10.7813477420334
"709",709,-10.2746262438177,-10.2617155568075,-11.6175847539237,-10.8028318238527,-8.7543483377446,-11.4432651056595
"710",710,-10.2756027434262,-9.47748974078471,-10.8982070849662,-9.9495964650743,-10.3396365584048,-10.4673716333524
