"","True Value","MSM with U","MSM without U","SF (MSM)","SF (BMSM)","SF (MSM, h=2)","SF (BMSM, h=2)","BSA time varying","BSA constant"
"330",-10.2728814056089,-10.0591774585174,-11.4193908687557,-10.3761921502727,-10.4189466423128,-10.3690179767713,-10.4131537516176,-10.6011239496874,-10.8532198815524
"331",-10.2680559369215,-10.3190720150794,-11.6404741488152,-10.5696472919859,-10.618340018501,-10.5562635651843,-10.5955138242288,-10.939574214021,-11.5343619614605
"332",-10.2663416902381,-9.09109330747749,-10.4653347393726,-9.49970238244466,-9.53574747454095,-9.49833272555497,-9.52683678934441,-9.52904400791829,-9.41122788306461
"333",-10.2654838862002,-11.3788455036479,-12.2868305482925,-10.8004242850525,-10.8004395370368,-10.7749769835406,-10.7787941128126,-10.0733965758298,-10.929345213791
"334",-10.2720563125317,-10.274547003213,-11.0578532266408,-10.1827118789324,-10.182166908367,-10.2144948318146,-10.1958262585341,-9.92677163360468,-10.420629564925
"335",-10.2805771832579,-10.3701492900976,-11.3108274060068,-10.2660304149933,-10.2680540955954,-10.2551041574046,-10.277441195437,-10.1783589417716,-10.6615375483966
"336",-10.2666228621139,-10.9300997997684,-12.2495853772256,-10.8522136899501,-10.8603452254034,-10.8546662837607,-10.8495601532893,-7.71882648694606,-9.56020941199539
"337",-10.2811515642553,-9.55619415653345,-11.1493758782693,-9.83513096850424,-9.87049583142247,-9.85499856058966,-9.84046434523702,-10.6890355331325,-10.4576522678359
"338",-10.2700898456174,-10.33732527959,-12.1231038500112,-10.835315516667,-10.8316706118729,-10.8772737409951,-10.827125324976,-10.0916868988784,-11.0394952205064
"339",-10.2730289231816,-10.4618391250447,-11.242858836835,-10.1212882121469,-10.1785434685945,-10.1370188279632,-10.1829421874283,-9.67417420046941,-10.6491433552751
"340",-10.2611501414603,-10.3693845123614,-12.0136319487388,-10.5026555971085,-10.5009575034447,-10.5156839382895,-10.5024598540266,-10.9505000402976,-11.4994562257356
"341",-10.2690075453935,-10.7770235959449,-11.6352324021356,-10.422888786518,-10.4391831933238,-10.5041309133669,-10.4667260353011,-10.0353653289231,-10.547861179439
"342",-10.285662097526,-10.9911381135069,-12.2329741822998,-10.8408368053156,-10.8523202093737,-10.8510175182012,-10.8117141225354,-10.9158651984226,-11.3285152917783
"343",-10.2629416983883,-11.5471477270715,-12.3358684483824,-10.8961489583602,-10.8885207131584,-10.920864767385,-10.9212617786791,-11.6516672858358,-11.9649358124188
"344",-10.2634215072748,-10.8247383081384,-11.9160001904648,-10.4749755608288,-10.5015836189628,-10.4594071276109,-10.4740113730062,-10.3685269995377,-11.3693645815327
"345",-10.2660313172519,-9.95167782616383,-10.9574565335194,-10.0362956750826,-10.0885715440235,-10.0521277231336,-10.1131110787412,-9.97056704279467,-10.5607715380741
"346",-10.280525679884,-9.84506196757432,-11.149436557074,-10.1757192747934,-10.1873374914462,-10.1710099418657,-10.1878622027047,-10.2996217054946,-10.9586882762278
"347",-10.2648831662129,-10.3114727385316,-11.355068192495,-10.0303738684628,-9.99324888606696,-10.080543484432,-10.0545930349594,-9.3217261540602,-10.2150958423107
"348",-10.2697551488458,-10.3407905909728,-11.4270058804166,-10.4555814119397,-10.435161607825,-10.4470721010983,-10.4488161889315,-9.68620817316266,-10.5475120257234
"349",-10.2707984687693,-10.5444278212647,-11.6201131979819,-10.3285805907357,-10.3756386326779,-10.374692633962,-10.3690778599412,-9.85987400662,-10.9960409780189
"350",-10.2595764749607,-10.5012077691553,-11.0524113924967,-9.84967822534297,-9.90594874215278,-9.83845964986914,-9.925618163441,-8.75805870800321,-10.9166456050066
"351",-10.2806516977979,-10.3091160101387,-12.3379450902204,-11.1347572652923,-11.1133683994986,-11.1654843720968,-11.1494509377225,-10.3370390545853,-11.6728504445306
"352",-10.2744044000236,-10.5248476847516,-11.2727658213778,-10.0556688044742,-10.0477178388204,-10.0993864558948,-10.0814245380518,-9.19453293064539,-10.2355938455192
"353",-10.27604610178,-9.49742527680169,-10.5291423023663,-9.61670025465065,-9.60742542641238,-9.63392353271127,-9.63006529558242,-8.82399709470974,-10.0701036861002
"354",-10.2612224121826,-11.3805250384823,-12.3426060148715,-10.9875771438947,-10.9279509398901,-10.9561900794554,-10.829210648116,-7.48044998958567,-10.9471875055803
"355",-10.2656733173997,-10.1817078854192,-11.8076970657701,-10.9483607332254,-10.9834604153715,-10.9135893401275,-10.944314009174,-9.46520536408509,-10.694218498521
"356",-10.2651195673195,-10.2955282817653,-11.389879434162,-10.4010281452335,-10.3871063474109,-10.4207690238354,-10.3949235438632,-9.97634490234317,-11.0026018030941
"357",-10.2726489866515,-10.6556120703158,-12.3715753425818,-11.1698731840063,-11.1578279438685,-11.1801883306218,-11.1696113727244,-10.9221079299844,-11.5527361153658
"358",-10.2791798886016,-11.0726713036864,-12.335473756727,-11.0556932029737,-11.0912133648144,-11.0484504340469,-11.0753420135785,-9.45300753026977,-11.2693723210014
"359",-10.2719355891442,-10.6609169250786,-11.8090626565665,-10.569699159139,-10.5932180967769,-10.5675746706462,-10.5955230460676,-11.4456623873784,-12.0239549191831
"360",-10.2651549174732,-10.5969101267938,-11.7400465995623,-10.7061254469624,-10.7199775284971,-10.7294466928852,-10.7432154991614,-9.97598258242659,-10.602947539538
"361",-10.2657624047344,-10.1192712549083,-11.0023816414531,-10.1166437365502,-10.0926572438806,-10.1303752615568,-10.1009103643065,-8.83318575947648,-9.73726165805049
"362",-10.2800383667411,-10.0142837679984,-11.8717516687133,-10.6405885889241,-10.6583985227431,-10.6404934512703,-10.6328477453412,-8.81255801645375,-9.04620513899573
"363",-10.2648467292273,-10.6121341704498,-11.5891179627481,-10.4909408621686,-10.4910181419774,-10.4674955080326,-10.4523824988052,-10.3091132566703,-11.0777479950729
"364",-10.2593798858733,-10.3799396309658,-11.5439629793565,-10.4081252571101,-10.4176764970278,-10.3618680168635,-10.3243177067702,-9.51355611790083,-9.99124566178027
"365",-10.2731378629786,-10.2797813669184,-11.4969440685254,-10.4423121029127,-10.4382405761232,-10.4511459328278,-10.4086009615282,-10.8282414669061,-11.2587492288708
"366",-10.2776609698004,-9.62611680987855,-11.3443642495997,-10.3865555665623,-10.4117415431724,-10.4272227156763,-10.4480918857928,-10.970299641314,-11.4851408152688
"367",-10.259822735203,-9.03687448362917,-10.2084340122539,-9.33366125536124,-9.37264903567165,-9.38226770444102,-9.37693003501606,-8.41702958768535,-9.99460221911705
"368",-10.2771696457465,-10.0175870331376,-11.5180459807604,-10.6505558981031,-10.6534347524577,-10.6926169259394,-10.6909522527155,-8.53825718019609,-9.66600537496363
"369",-10.2657408760424,-9.15176300000219,-10.7548552251008,-9.74589153962582,-9.75636708672573,-9.72879019591752,-9.78244168109529,-10.3522753222327,-10.4167770777729
"370",-10.2693463555244,-10.5131682075278,-12.0106178373335,-10.5871194871678,-10.587558309418,-10.5593967717627,-10.5549660562414,-10.8550820435473,-11.5557261614225
"371",-10.2758331059852,-10.4392020568505,-11.6437686304751,-10.3407119118898,-10.3475546594415,-10.3808868558417,-10.3699767241869,-8.99792345543833,-11.024371139862
"372",-10.2606370021096,-10.5168869529224,-11.587178380907,-10.5450935747219,-10.5550075907293,-10.547360637578,-10.5549265234909,-10.3611059994078,-11.5336360238064
"373",-10.2584970306004,-10.1545676500054,-11.3423775245223,-10.2186177537106,-10.2228325272709,-10.2222877388135,-10.2184220419401,-8.88705418982835,-7.70416773504665
"374",-10.2751442510437,-9.99876503502273,-11.2396164045596,-9.87149250189985,-9.84867022347501,-9.86190713795787,-9.79283475766806,-9.62465178954086,-10.4263462382346
"375",-10.2780730292595,-10.2765166720983,-11.2162258987016,-10.1954101206451,-10.1836100571311,-10.1882221504001,-10.2034292109226,-9.74175209632251,-10.4835211379771
"376",-10.2744120933413,-10.5613532508136,-11.5419284923223,-9.96570813437785,-9.98597738620195,-9.96165227552382,-9.99488457756144,-10.4762521480925,-11.1434442567604
"377",-10.2769093209366,-11.0388957319258,-12.038682860118,-10.5719951164989,-10.5470763903662,-10.606506071484,-10.5698805647491,-10.7994560129993,-11.659522776796
"378",-10.2704988520045,-10.7762082602115,-11.7966496104883,-10.6517576290423,-10.6596625519127,-10.6838191535981,-10.6682754973343,-11.0077688194075,-11.6705230781678
"379",-10.2662689660071,-10.7071811281183,-12.00547773493,-10.7355256917195,-10.7166795871111,-10.7174972288551,-10.6694197715238,-10.5065819274196,-11.1045606639653
"380",-10.2700616191574,-9.97731633275922,-11.0315587078762,-10.1328590559086,-10.1345393157215,-10.1612819434754,-10.130844292897,-10.023945083722,-10.5334471448583
"381",-10.2707080078626,-10.7821060381643,-11.6477751137642,-10.606284208406,-10.5871321025024,-10.6468848865951,-10.6039280789178,-8.9073875267768,-9.03788144166979
"382",-10.2637800703298,-11.1403095481397,-12.2561471656748,-10.9895104738115,-10.9603650848048,-11.0160475376096,-11.0172801045791,-9.95881373778393,-11.040038524971
"383",-10.2637712091095,-10.285199200112,-11.1406893955117,-9.9623725363465,-9.94679587587178,-9.95761522051508,-9.95029574019153,-9.56112589658269,-9.98910234824757
"384",-10.2666078162557,-10.2705124923224,-11.7605313894909,-10.7120287732636,-10.6896295241388,-10.7344341239483,-10.7262451753468,-11.2735648459048,-11.7299738052553
"385",-10.2702890839081,-10.6001447438933,-12.020310177607,-10.5761928972338,-10.5376639718922,-10.5546452276749,-10.4947758542531,-9.97912092754158,-11.362829507766
"386",-10.2576340802442,-10.987886666108,-11.7355297467122,-10.6121075603378,-10.5914203222836,-10.6041385560636,-10.5558323655333,-10.4231072012946,-10.6245332132445
"387",-10.2746842633902,-10.3402348028783,-11.9393055704255,-10.5334023109486,-10.5405140570927,-10.5197540123346,-10.5110022115516,-10.6676912261545,-10.9007816899625
"388",-10.2689124405912,-11.3187503346644,-12.2360891595045,-11.1870332470627,-11.1711825983405,-11.2114916019464,-11.2038189747309,-9.69050120285904,-11.0439987494781
"389",-10.2689333631397,-10.1817048785015,-10.7764426540979,-9.45477873925824,-9.48724987321495,-9.47257481875005,-9.50310036907008,-9.67932139045131,-10.6940715834388
"390",-10.2740507073417,-9.88673238611245,-11.0538873181119,-10.0720077383572,-10.0987826709555,-10.0790851914575,-10.1150849388589,-9.4169623242303,-10.2472913024812
"391",-10.2730452807187,-9.95870683955746,-11.2887174395511,-10.2225412184847,-10.2662920815269,-10.2070576943895,-10.2204000488768,-8.89483756671972,-10.0454279857677
"392",-10.2766539916586,-10.1917132571366,-11.7514332639351,-10.2267230814938,-10.2117985034386,-10.2180605492885,-10.1911729236478,-9.4219351492357,-10.361387324404
"393",-10.272186486439,-9.65599626192253,-10.9955837555843,-9.76821640973671,-9.77853675279562,-9.80350269684454,-9.8049990582124,-8.44843514200547,-8.3095193912095
"394",-10.2599772636712,-11.3010569642091,-12.2542168036519,-11.0697396622393,-11.0791143758804,-11.1094916715067,-11.0834753318671,-9.46571682801337,-11.1762303380707
"395",-10.2626110635986,-11.7321600653914,-12.8810055199075,-11.3872327280691,-11.3870251138691,-11.364008379289,-11.3475699593894,-11.1211974299592,-11.8173697695521
"396",-10.2645697417753,-10.7951207031986,-11.8300334337093,-10.6869733884731,-10.6862965519728,-10.7286296476901,-10.7283288377565,-10.9010279088106,-11.0359344259587
"397",-10.261243429771,-10.7694524095863,-11.6595609348195,-10.531593038356,-10.5170958610086,-10.5291648886607,-10.5198263169397,-8.74825870174037,-11.3656638730507
"398",-10.2651469172987,-10.8045028902029,-11.6145620014877,-10.5762034987021,-10.537832134074,-10.5622133572057,-10.5751722400518,-10.9638749910175,-11.1597870543211
"399",-10.2719506961574,-10.8208909846239,-11.7366785487371,-10.5182651542567,-10.5140018809488,-10.4249146771176,-10.4342843380851,-9.76786058104732,-10.5258966576494
"400",-10.2618928179468,-10.9760793091957,-11.6724902105881,-10.421597583669,-10.4311892579779,-10.445456301219,-10.4507796925429,-10.2520646149685,-10.9938546692121
"401",-10.2618089208635,-10.8631451381766,-12.5542167234961,-11.2758804528607,-11.2478666458768,-11.2824454508235,-11.3059885604446,-10.692822643637,-11.4042316381777
"402",-10.2621012984943,-10.466962763941,-11.5825068048107,-10.3392356461209,-10.3565529172038,-10.3600952007639,-10.3822214200338,-10.8860815593147,-11.2378273690365
"403",-10.2661661369183,-10.1638527646311,-10.9938527274177,-10.0087625972877,-10.0216724605542,-10.0327351506071,-10.0627139719561,-9.81723632875821,-10.2090295070797
"404",-10.2726762934009,-10.3106812607866,-11.2692570789597,-9.8711627678394,-9.90837944390799,-9.79753460341657,-9.82642809133058,-6.89839431960673,-9.08966789508117
"405",-10.2754483673505,-9.32230180848269,-10.5786685212033,-9.78482046914495,-9.79394539346137,-9.79872568636059,-9.80667062613397,-9.74142191900525,-9.93860830761828
"406",-10.2688750218269,-7.90751309909527,-11.1676900987392,-9.84959831650195,-9.84406255440546,-9.82968839237082,-9.78058646665128,-9.54945289567326,-10.5139260532638
"407",-10.272405522669,-11.3908805609354,-11.9836605042369,-10.6893739817779,-10.6636984745199,-10.6765977967771,-10.6437634186435,-9.43546302230579,-11.1817116808034
"408",-10.2776958500921,-10.068096450354,-11.9661260004639,-10.349580116397,-10.3578943641915,-10.3768329134844,-10.3607548161956,-9.82047311006885,-10.368637534454
"409",-10.2692858501047,-11.1763154305468,-12.4247219787869,-11.3117829131368,-11.3338416986156,-11.2851557291374,-11.3479316212354,-11.1172927220744,-11.7217717850839
"410",-10.2701627182692,-9.36383025987698,-10.7219574245485,-9.76113345370867,-9.78564338997027,-9.7428237085587,-9.74644833511779,-7.76558953583589,-9.87706897545849
"411",-10.259337925608,-9.78860524528061,-11.2299799140291,-10.3497252199798,-10.3329787167191,-10.3765150129203,-10.389705384373,-9.49866565649182,-10.5380873875289
"412",-10.2625318797962,-10.9439867639163,-11.8213997512993,-10.6983539197317,-10.6881710826921,-10.6789735840001,-10.6459015958937,-10.4734565840157,-10.6790652821637
"413",-10.2840163621655,-10.8323517721557,-11.7099982280216,-10.2856797615511,-10.3096973364923,-10.2307477005034,-10.2464228144893,-10.5579741922222,-11.2090115516882
"414",-10.2754433154842,-9.59136120508091,-10.5249864592661,-9.58069605979022,-9.56919277094175,-9.61395940094326,-9.62726050702395,-8.5228557905708,-9.86472475363338
"415",-10.2681559932548,-9.73804855083232,-11.40147348058,-10.3428623777716,-10.3405137791344,-10.3618904800146,-10.3457463347884,-11.7523085237188,-11.9439500144095
"416",-10.2560344388158,-10.3503560670778,-11.519918183958,-10.4756432122243,-10.4666611674568,-10.4811947761686,-10.4412344491034,-10.0412646514253,-10.3623117896583
"417",-10.2738784866208,-10.3303239186818,-11.4624478252743,-10.4350585969561,-10.4273521515313,-10.4332591581074,-10.4056145128331,-9.0872165157143,-10.5470118367186
"418",-10.2620554181094,-10.2834712516579,-11.2205141860372,-10.1268339554276,-10.1843616457549,-10.10951214718,-10.1681040897563,-9.87954339690888,-10.5833261250783
"419",-10.264731301287,-10.3049902129086,-11.0437244497648,-9.66372161709399,-9.72206351870745,-9.75065141224586,-9.7737020503934,-10.670178031692,-10.169895304047
"420",-10.2748893076964,-9.55554665950235,-10.7139923779719,-9.89366151097585,-9.921659533099,-9.88949993021652,-9.88358762197313,-8.51293473575766,-9.70755436017809
"421",-10.2563673502391,-9.85089000391091,-11.1711373573695,-10.2063837438494,-10.2257823388807,-10.1523598327137,-10.226990182355,-9.83784003045749,-10.2635580710834
"422",-10.2711400325181,-10.41426566438,-11.7441939511988,-10.4131447892362,-10.4043587477158,-10.4294379670967,-10.4190919612395,-9.07202763800326,-10.9055544702074
"423",-10.2790416507723,-9.89444337202815,-11.0268683526881,-10.1293464841825,-10.1346681804449,-10.1106747447242,-10.1536892025876,-10.1405022144236,-10.8038210874355
"424",-10.2719418673529,-10.5838205210881,-11.8293682429865,-10.4323420713633,-10.4707743640789,-10.4649971487094,-10.4639433166766,-9.90520810774276,-11.1004120644976
"425",-10.2793075453881,-10.3204188848379,-11.1371648504811,-9.93779948059732,-9.95979414012237,-10.004049928921,-10.0114022659042,-10.155565115837,-10.7485805033039
"426",-10.2645804367293,-11.664285631891,-12.833497657359,-11.2491347393251,-11.2638864746871,-11.2729891538927,-11.2780268342498,-11.6545176058393,-12.3844715827573
"427",-10.2775913611923,-8.46724759291406,-11.0055965132576,-9.95565380372015,-9.9912861534747,-9.91812602574656,-9.98485008369805,-10.0728759836616,-10.8928462657142
"428",-10.2766951444045,-9.11736937507253,-9.77325627102489,-9.00986832831959,-9.04771032022318,-9.0280697718731,-9.0101527847034,-7.99479886936434,-9.41294910625841
"429",-10.2599904875228,-10.1214420403882,-11.4992864442653,-10.3862089956229,-10.4200197124135,-10.3985881826772,-10.3997966879507,-9.38457614152857,-10.3908723798164
"430",-10.2680732149278,-10.9405872879653,-12.2824848998689,-10.9106382661716,-10.8773178944787,-10.8984679856266,-10.890031547037,-9.29200290293953,-10.220614345972
"431",-10.2785092722478,-10.3504060940537,-11.7267894806766,-10.5876141181913,-10.5686235823931,-10.5819623852532,-10.5148418983276,-10.7144799296699,-11.1299185578909
"432",-10.2762335876589,-10.6163224217571,-11.822838797422,-10.6521882170471,-10.6357631323569,-10.6577134281313,-10.6932448189916,-10.9839656283281,-10.7574355933946
"433",-10.2770296850039,-10.9974040987448,-11.9244388844257,-10.5638133731763,-10.5214304751141,-10.496612988187,-10.5150269729894,-9.49482651791314,-10.5808132480895
"434",-10.2736585263578,-11.3716734915525,-11.9127258684436,-10.7671706363206,-10.7975038218292,-10.7062333428469,-10.7451580977605,-10.6119042742749,-11.2454578691395
"435",-10.2691398629257,-10.4917946563436,-10.8166177026212,-9.82620542797043,-9.85151507925448,-9.90331511804085,-9.91790302726807,-9.1318109247871,-9.15452780311247
"436",-10.2667864005232,-10.2847949374073,-11.230704894467,-10.1393357646095,-10.156656015094,-10.1983768980829,-10.1772665786913,-7.87207833411177,-8.68524938301029
"437",-10.2697644258729,-10.2111821066284,-11.7661548410694,-10.5088963673767,-10.5327370205665,-10.5078660816813,-10.5408498838084,-10.8327050011449,-11.6088451068595
"438",-10.2581309713718,-10.2162560357013,-11.8122540904022,-10.2785043579851,-10.2719609040703,-10.2597258942288,-10.2519234347776,-8.80475872145319,-9.43594840371832
"439",-10.2619881657481,-10.5836509680476,-11.356256359885,-10.2389153865855,-10.2351420328226,-10.2274519119641,-10.1748840802647,-9.59843021475645,-10.3249704124422
"440",-10.2692870037942,-9.21422446890371,-10.6060110219653,-9.53230774067895,-9.50356963717191,-9.55534006614328,-9.53901954762158,-9.95466749015344,-10.4609790463251
"441",-10.2685025155083,-9.90128991580128,-10.8302002153551,-10.0107751919198,-9.99344980052166,-9.9618975997301,-9.90139744962553,-10.5815417354235,-10.4764219969265
"442",-10.2747960209,-10.2694179792242,-12.5430699195118,-10.9665581416496,-11.0028862563236,-10.9701291469401,-11.0327312570227,-11.7259143674452,-12.0930975063067
"443",-10.2706921336388,-9.72156706043233,-11.3658258045573,-10.3391203323686,-10.3268343616039,-10.322616056464,-10.3022936160954,-9.9919382450072,-10.593128356469
"444",-10.2742284470977,-9.90270590734534,-11.3961581202432,-10.3479300873281,-10.3844243580504,-10.3340760506505,-10.3739293084119,-8.53344205670942,-9.72770500476834
"445",-10.2690093709585,-9.6317998669841,-10.861724746469,-9.78743410140918,-9.8366087515241,-9.76274617065631,-9.80861025756178,-10.4580248726922,-10.8196920318865
"446",-10.2625650232862,-10.5995187555559,-12.1196074158811,-10.7626109414204,-10.7311487862202,-10.7376499006213,-10.7412965279735,-10.3935083410966,-11.3816855649409
"447",-10.2753688423055,-11.4200165533635,-12.0849890425631,-11.1318356147003,-11.1382387502964,-11.1084184101057,-11.1219308373472,-9.7338100115257,-10.7900432677838
"448",-10.269843156069,-10.4607938776397,-11.8373178439866,-10.6231133595255,-10.5895316996175,-10.588525709226,-10.5211264661806,-10.2630375085213,-10.5851345879156
"449",-10.2751889029521,-10.6113145413187,-12.0415179140524,-10.6142954144208,-10.6179428942784,-10.5965405258677,-10.6193596607331,-9.87190399891384,-9.96106433365841
"450",-10.2754170963445,-9.95703072782396,-11.4428003340596,-10.3564200054431,-10.3808591021539,-10.4267077840388,-10.4024680550875,-10.3717989367888,-10.9429741776915
"451",-10.2633176476554,-10.9194963614936,-12.2082510973768,-10.9130075414058,-10.9107934864792,-10.9102893135264,-10.8767423014827,-9.71288721926069,-11.5044472965513
"452",-10.2671572838556,-10.410244443845,-11.4100896391781,-10.4360118641162,-10.4007096596339,-10.4150704943962,-10.3989973468544,-9.24530694550721,-10.3484264058627
"453",-10.2622151702328,-8.78804206830474,-10.5546470866452,-9.86982355641266,-9.89007126501383,-9.92899818034,-9.98652326809747,-10.1584547355142,-10.6101193349278
"454",-10.2689764332539,-10.6836306913741,-11.97509371983,-10.7081156137781,-10.7216282880538,-10.7270784282596,-10.7840412121572,-9.80640566030455,-10.781039763615
"455",-10.2700516923704,-9.83063136246173,-10.821745706735,-9.66395676842714,-9.71491038100725,-9.75689115452632,-9.83387712958819,-9.59495519269319,-9.89578194122364
"456",-10.2640094868969,-10.3047203056967,-11.6022976514583,-10.4919085514483,-10.5735262516898,-10.482944897738,-10.6009133066147,-9.79056473607631,-10.9692629607326
"457",-10.2651884107414,-10.8978048523989,-12.3009354422263,-10.8992850124093,-10.9170604354916,-10.8937171878393,-10.9163538295055,-8.20520500344199,-9.21986836308414
"458",-10.2728109220973,-11.3222090227414,-12.4141710152224,-10.9357817125079,-10.9675096632631,-10.9630670925698,-10.974457593985,-11.2332964541543,-11.6983798579334
"459",-10.265075867726,-9.93389945585319,-10.9129025375222,-9.92856488432466,-10.0001059196322,-9.90704710785939,-9.97728732596183,-9.77726415573865,-10.5781946261467
"460",-10.2723273028633,-10.6775499564829,-11.953028520042,-10.76140737936,-10.7711096740808,-10.708735882481,-10.7179050970684,-9.34606254476637,-10.5245538851331
"461",-10.2710453147671,-9.56098259544835,-10.703335163247,-9.63098321524498,-9.6496304046021,-9.62277542295655,-9.69683770664608,-9.05579154403953,-9.9484813205493
"462",-10.273280299901,-10.4708940944623,-11.3541394546497,-10.3160613689679,-10.2937829708517,-10.3342777310185,-10.2955064717882,-10.1577682766228,-10.4221029913097
"463",-10.2712068511635,-10.2508329548361,-11.4669267197087,-10.2285919302556,-10.2740748531178,-10.2169442282686,-10.2374304713972,-7.97710825676733,-9.81212342189958
"464",-10.2752501570891,-10.4488449240534,-11.272969826183,-10.2265972630255,-10.2327187240342,-10.1828188794832,-10.2195223003122,-9.96846188765504,-10.6869303179306
"465",-10.2635983321973,-9.84497311962161,-10.7373583170792,-9.80820697093784,-9.8272842519397,-9.85152610675188,-9.86500390722075,-10.5977012150895,-10.4743633091044
"466",-10.2746160836103,-9.43102013219886,-10.8783584576036,-9.79094905660076,-9.81652717992183,-9.78142488351949,-9.85881333920474,-10.2437529615155,-10.26808918441
"467",-10.2761095699449,-11.4201825721711,-12.1700016583054,-10.8230085320345,-10.8147378434192,-10.7925375089791,-10.7560321889217,-10.7891730164192,-10.9511968710001
"468",-10.2713475979318,-10.7174952982343,-11.6368657489831,-10.5511619298739,-10.5675890511967,-10.4898342656027,-10.4878061008436,-9.83997737692484,-10.9079317574811
"469",-10.2683033770845,-10.3921312049678,-11.5995807269319,-10.7510010315425,-10.7644623091616,-10.7684431705691,-10.8026545500773,-9.12062132430058,-10.1508802197148
"470",-10.2814643878578,-10.5658320584019,-12.3341159189662,-11.036846081431,-11.0231912499364,-11.028948264647,-11.0527384232454,-10.9333608351246,-10.8653201619385
"471",-10.2605417634122,-10.2287194009563,-11.2031011290862,-10.1904456782485,-10.2167307936659,-10.1429832240019,-10.1466947161445,-9.94273955032115,-10.4883479555694
"472",-10.2727282104679,-9.88128478950284,-10.7339455425034,-9.67280922071647,-9.72452719978756,-9.62104189728122,-9.68799962721951,-10.8256706025036,-11.0669719410368
"473",-10.272869889757,-9.64949141201947,-11.1069828270661,-10.2498646839355,-10.2684402822217,-10.2695640460618,-10.2873279115556,-10.0980951551148,-10.2832426663944
"474",-10.2586467566557,-9.93989476150581,-11.5561690325338,-10.4497665647445,-10.4925224666796,-10.4765509754945,-10.5475996898936,-10.4544611291642,-11.1240789706388
"475",-10.2702857675168,-8.95254740371219,-10.2795342426498,-9.51795217697763,-9.51828642959724,-9.47432196743916,-9.46636667102602,-9.80125742248869,-10.2057682470026
"476",-10.2613100617833,-9.38956857514624,-10.6516195534818,-9.65563166481776,-9.67958268137875,-9.68065672628072,-9.73582240391637,-10.2090018249484,-10.0176314730296
"477",-10.2664264962994,-10.6802990251282,-11.9807884413176,-10.8707234013936,-10.9070725427962,-10.848850353733,-10.8758425802806,-9.85971340202083,-10.3025564543478
"478",-10.2703520767094,-10.6139637858437,-12.1839487836972,-10.757737521162,-10.7804094873372,-10.6880874219867,-10.6888651829775,-7.82301847247612,-9.87036086789505
"479",-10.2699640494986,-9.74057360076463,-10.6227314407525,-9.49978275173277,-9.457333297786,-9.53256433803791,-9.52224685260475,-10.2954886229706,-10.7755414755659
"480",-10.271161241122,-10.8276635591982,-11.5900517560203,-10.4829173450339,-10.5173016443356,-10.4812489668508,-10.5210451779133,-9.8418000460468,-11.2731470240894
"481",-10.2718306093366,-9.59357770757483,-10.6527278061356,-9.58702713437262,-9.60593924308042,-9.58408693355753,-9.64511824027377,-7.50731568924043,-7.96858508740252
"482",-10.275088807294,-10.6825178264177,-11.6775644593257,-10.4138432236346,-10.3893792742852,-10.3988256595646,-10.3846907954207,-10.4114340975215,-11.5289644073497
"483",-10.273435868102,-9.11839990771497,-10.8805069843616,-9.52181842390153,-9.4757829100289,-9.56423998141833,-9.57668523502276,-8.75019184018944,-8.72440397689345
"484",-10.2669363561538,-11.2965724380311,-12.1210062651279,-10.8740064733229,-10.839878825945,-10.9157106828284,-10.8634179728724,-9.77396009199516,-11.1345896108655
"485",-10.2662990321748,-10.5784354888634,-11.4014522692989,-10.1106108501993,-10.0936482124516,-10.1480923610201,-10.1412930673448,-7.64631446857084,-8.36330530444563
"486",-10.265710080574,-10.7925292082875,-11.9777723401217,-10.9260735533612,-10.9305132935557,-10.9249389210643,-10.9856275682583,-8.05857887219068,-9.76200509959449
"487",-10.2668972727143,-9.883958555493,-10.8468217309737,-9.80789234839282,-9.78133921394691,-9.7826367680479,-9.78764736424615,-9.32539426940959,-10.3215019381743
"488",-10.2733594738693,-10.9813979891638,-11.7033655802894,-10.5421699265064,-10.5341055284566,-10.5992107989821,-10.5927987804029,-10.2688155882513,-11.3132246316362
"489",-10.276686837175,-9.69028955113269,-10.3213754140405,-9.2926478248396,-9.32619731804736,-9.25821798897675,-9.33937356645745,-8.38801333945562,-9.1374304390715
"490",-10.264068498731,-9.17378843307538,-11.1482690407128,-10.0526177114384,-10.1019193320063,-10.0552853416579,-10.078659175907,-10.3293082735882,-10.8497142399239
"491",-10.2594753436012,-11.3082791865249,-11.601749959622,-10.0973749618303,-10.0883208257809,-10.1417945071128,-10.1297139360714,-9.95259212025244,-10.9203278425086
"492",-10.2625691792035,-10.0266915072088,-11.1239535382548,-10.0325822831963,-10.0385648632717,-10.0841680386655,-10.0317596837186,-9.07157481802796,-10.6418169245197
"493",-10.2680642232365,-10.6047755576693,-11.8772623362655,-10.6084563354507,-10.6954511961526,-10.6407978780903,-10.6967653894457,-9.7113505024247,-9.86578515505336
"494",-10.269945918328,-9.75753139210784,-10.854569682031,-9.85158806835468,-9.84602562473944,-9.84841508072972,-9.85343885453369,-8.49753656074041,-9.46437963847368
"495",-10.2589820580652,-10.5510158399742,-11.6424998639129,-10.2361666020453,-10.2554667817888,-10.1786822012345,-10.2032676799309,-7.86077712974403,-10.8203949135508
"496",-10.2760047485474,-10.3249512639238,-10.8763397492854,-10.0912369834586,-10.0937439946055,-10.0617738257109,-10.0787555203876,-10.6904190902013,-10.6446894380702
